day,average_speed
5006,11.944443218323157
5007,12.04064723658729
5008,12.076952794565742
5009,12.272839132170322
5010,11.844314771448968
5011,11.719595339914845
5012,11.790943442749168
5013,11.83683998385867
5014,11.755098721856656
5015,11.382041591230118
5016,11.188816470742612
5017,11.067721091992874
5018,11.024294555989517
5019,10.94998389273212
5020,10.683067111914445
5021,10.600188037812407
5022,11.016388280373556
5023,11.245370326335827
5024,10.944064939349506
5025,10.907919696892202
5026,11.357722138826393
5027,11.110723223267197
5028,11.375788057920168
5029,11.551887837799692
5030,11.992931113961635
5031,11.906571585638225
5032,11.522792416073493
5033,11.42088660401829
5034,11.101283411686923
5035,11.800840950592765
5036,11.521126056536815
5037,11.125396532038993
5038,11.110304344629542
5039,11.326570478085682
5040,11.175484201721341
5041,11.380608942990866
5042,11.660726482307549
5043,11.327655399349775
5044,11.62149665501544
5045,11.473662933352943
5046,11.495056200917942
5047,11.596748553944229
5048,11.794813435270877
5049,11.783260040033436
5050,11.985404770090799
5051,12.776712578813887
5052,12.926075706661209
5053,12.876296666348077
5054,12.762363367673315
5055,12.443164144890623
5056,12.167468386580397
5057,11.627327057053444
5058,11.48654736200562
5059,11.841794749271974
5060,11.797081582818464
5061,11.455426857638997
5062,11.547224003528093
5063,11.738494392803469
5064,11.405925119707728
5065,11.173190673777599
5066,11.275222494649373
5067,11.494158486886752
5068,12.027827949316809
5069,12.040733109482744
5070,12.066170960954343
5071,12.313723311825024
5072,12.797750512316398
5073,12.54226673406641
5074,12.651716005905492
5075,12.446246947626856
5076,12.268345559160887
5077,11.650701619666089
5078,11.782665351055662
5079,11.854558097551292
5080,11.844225003372122
5081,11.972852134044038
5082,12.13684870813021
5083,13.143822660228892
5084,13.474157746018863
5085,13.100194522137429
5086,12.755061716345715
5087,12.328438679380435
5088,12.412741359316174
5089,12.256547843962828
5090,12.519228547208932
5091,12.54065107590776
5092,12.253949876506397
5093,12.243958067556555
5094,12.486086779308755
5095,12.536498379332317
5096,12.529539045987882
5097,12.663767767226807
5098,12.754576176138926
5099,12.356816988501668
5100,12.56545148842987
5101,12.908171147474844
5102,12.5087069042741
5103,12.251125172916085
5104,12.13801945480054
5105,12.211764935287118
5106,12.122126813182058
5107,12.418841163444588
5108,12.543535412810353
5109,12.442607022205905
5110,12.50669356743374
5111,12.496033299042692
5112,13.003953792581342
5113,13.116834844650564
5114,12.789116496825761
5115,12.51409931543173
5116,12.210833487701656
5117,12.690079713323762
5118,12.130814721737377
5119,11.960017672394573
5120,12.261672169953707
5121,12.312219382370339
5122,12.308769007103454
5123,12.572369552357115
5124,12.621722712863239
5125,12.400686669058837
5126,12.304800767561359
5127,12.642856720068862
5128,12.60150675575043
5129,12.693486050827307
5130,12.653311126061299
5131,12.749574789750438
5132,12.897591503360324
5133,13.189913712179907
5134,13.161369886120037
5135,13.579510784569786
5136,13.60855539919682
5137,14.051763426342578
5138,14.20736860151641
5139,14.32985643765711
5140,14.065220455958267
5141,14.05795151927327
5142,14.396709472700309
5143,13.923684166636809
5144,13.90365895989112
5145,13.49652109124571
5146,13.818110291354227
5147,13.00153397246783
5148,12.640952923043486
5149,12.567668270844734
5150,11.924698344114336
5151,11.920396378041978
5152,11.994263553034878
5153,12.107175088672703
5154,12.056751566947685
5155,11.900934796006744
5156,12.03743959546609
5157,12.072218212692036
5158,12.083410865780957
5159,11.63097827885307
5160,11.552405204063998
5161,11.372962129173418
5162,11.272078553704231
5163,10.978283490564259
5164,10.891714728880638
5165,10.973001436521512
5166,10.979443859076126
5167,10.954830475044739
5168,11.029145921485384
5169,11.050406719572946
5170,11.248872625937066
5171,11.565983939745564
5172,11.60885112102842
5173,11.676629543600935
5174,11.726411799341392
5175,11.970846902768287
5176,11.882275438249
5177,11.557503355649091
5178,11.6385078803466
5179,11.986663505237198
5180,12.228342926436682
5181,12.209437849288873
5182,12.017153223477766
5183,11.889021330734133
5184,11.742803407002004
5185,12.270436483831437
5186,12.342566980018283
5187,12.780579197703924
5188,12.523923054044133
5189,13.099750261488113
5190,13.679690321345966
5191,13.518613077863881
5192,13.776310633982565
5193,14.0757983902515
5194,14.090346012056854
5195,14.02177639202448
5196,13.935884475616977
5197,13.98836815294722
5198,13.761361017170366
5199,13.431270588452955
5200,13.30845731588389
5201,13.077474560951469
5202,13.104340332556028
5203,13.332907920882151
5204,13.405526923475401
5205,13.217056817260152
5206,13.457112165569214
5207,13.53311879950009
5208,13.577774422429325
5209,13.685890168604004
5210,13.42933267465011
5211,13.283621501859091
5212,13.280400595461332
5213,13.295114496796723
5214,13.3816105347336
5215,13.402591752039696
5216,13.374400126664256
5217,13.502561477576645
5218,13.550930954453687
5219,13.45441532099702
5220,13.553511969048886
5221,13.573747871915458
5222,13.734084895153247
5223,13.65723507992428
5224,13.781162776361874
5225,13.798510098524268
5226,13.570810915434341
5227,13.747846953663574
5228,13.655425010770275
5229,13.636375554487447
5230,14.000375525590774
5231,14.202420180360834
5232,14.130330567660963
5233,14.324956476164171
5234,14.358738560930108
5235,14.254070721357989
5236,14.407867260090908
5237,14.303870456892149
5238,14.274296837341643
5239,14.085433612241168
5240,13.812329570158715
5241,13.818719798984375
5242,13.792880577077113
5243,13.624779267077516
5244,13.701323765342645
5245,13.39407875534187
5246,13.29891110371031
5247,13.255493743651751
5248,13.180187542018624
5249,13.365737264555655
5250,13.59642814332892
5251,13.824450292154328
5252,13.80577578193456
5253,14.091812317847836
5254,13.926353933410958
5255,14.12867856923969
5256,14.017565439708704
5257,14.130583001378714
5258,14.178268435991198
5259,14.052713203707178
5260,13.82798242035918
5261,13.79024492900468
5262,13.742868778955122
5263,13.638745089585733
5264,13.536002820139766
5265,13.595744784820225
5266,13.723450504549657
5267,13.601165010894512
5268,13.438385308465003
5269,13.20427915395388
5270,13.046633349604857
5271,12.914448247226867
5272,12.896409828311091
5273,12.80932434706684
5274,12.932189210790629
5275,12.95034486861273
5276,12.890654420582466
5277,12.743127990748231
5278,12.994810847317678
5279,13.061720172833251
5280,12.752759115732191
5281,12.615231438208731
5282,12.81542162778617
5283,12.36189302942865
5284,12.28649148383828
5285,12.235329703570729
5286,12.145137258073838
5287,12.120524975551671
5288,12.418087526349096
5289,12.52846532519814
5290,12.498504326155107
5291,12.18407094655578
5292,12.196600704236799
5293,12.136966907312924
5294,12.207351097012998
5295,11.90931622525608
5296,11.821494260645078
5297,11.965280169670995
5298,12.090444950721471
5299,11.75729245294582
5300,11.502697656995172
5301,11.381662849782154
5302,11.25389518179815
5303,11.182942418593255
5304,11.090007330327172
5305,11.212755852917727
5306,11.286717749798743
5307,11.242788095504016
5308,11.264406603475607
5309,11.231469897801718
5310,11.064759075236822
5311,10.865432914685755
5312,11.200436425066593
5313,11.564830615006812
5314,11.469689390042678
5315,11.607290977614374
5316,11.56757871544327
5317,11.716350118472366
5318,11.79295055420173
5319,12.074866428840464
5320,11.982595668825619
5321,11.553445800706559
5322,11.964595111415885
5323,11.822389842315784
5324,11.99716011401023
5325,11.509814643265415
5326,11.53323932463563
5327,11.52729005805669
5328,10.912198274637122
5329,10.929198389686555
5330,10.648817465037169
5331,10.885406752268887
5332,10.823512528659991
5333,10.57618828769826
5334,10.548554298532057
5335,10.391436830477328
5336,10.708351926258738
5337,11.029412971714992
5338,11.147438710242463
5339,11.314684453105711
5340,11.562165940060867
5341,11.209075414968346
5342,10.786883780575298
5343,10.683032517067565
5344,10.580200990481764
5345,10.293615944790217
5346,10.286776562126684
5347,10.306818578659954
5348,10.262824935640918
5349,10.471409495408219
5350,10.436183873957058
5351,10.408031063600049
5352,10.255355727246414
5353,10.035697036216588
5354,9.971519084310238
5355,9.945206711034906
5356,9.894438168622369
5357,10.048138663782716
5358,9.909215701317097
5359,9.893855466298339
5360,10.016282608704199
5361,10.0392151145031
5362,10.148122355582816
5363,10.215220344309827
5364,10.178343320488063
5365,10.162572589706103
5366,10.181206697696249
5367,10.14782387433483
5368,10.055110006263394
5369,9.864866939545283
5370,9.6638346493595
5371,9.565064740602164
5372,9.580864007033375
5373,9.636421047226614
5374,9.571995919801676
5375,9.441156062930002
5376,9.505791770031061
5377,9.55560686165592
5378,9.566814440410715
5379,9.781529773745516
5380,9.76882004216191
5381,9.75816805345179
5382,9.827083432640203
5383,9.937303341174891
5384,9.612719561700343
5385,9.450517235969127
5386,9.363028376609044
5387,9.236920916331885
5388,8.962090288527728
5389,8.98960150167261
5390,9.115456223032686
5391,9.050195681897513
5392,9.021427377791861
5393,8.98947796317072
5394,9.011790859489627
5395,8.839228776322045
5396,8.829019962066685
5397,8.874965537642227
5398,9.005583089746509
5399,9.037604554198891
5400,9.058338436261536
5401,8.934483376644662
5402,9.112652889083577
5403,8.928482386064754
5404,8.596060872607278
5405,8.68350514152739
5406,8.627851258382488
5407,8.699233635088468
5408,8.694296074399935
5409,8.570258626659172
5410,8.673786627938318
5411,8.74652273615141
5412,8.690819149967737
5413,8.7096074525893
5414,8.735600938224126
5415,8.833076810695053
5416,8.804098872219917
5417,8.583966442544016
5418,8.645843612925985
5419,8.684902285849548
5420,8.747060662467334
5421,8.583168520383374
5422,8.67065579941835
5423,8.371070879473436
5424,8.186496836322728
5425,8.14274203170098
5426,8.182728170755686
5427,8.089987306208066
5428,8.19395609332824
5429,8.072942781794442
5430,8.017953283396348
5431,8.154594409927101
5432,8.276972989841463
5433,8.28388469224928
5434,8.313081728085095
5435,8.399530717806705
5436,8.297120901736935
5437,8.350030554705297
5438,8.69509877309539
5439,8.491264144770703
5440,8.475856534499268
5441,8.40565439816869
5442,8.472690606745019
5443,8.641276424813002
5444,8.55542542506888
5445,8.440118190144567
5446,8.44014963962451
5447,8.40549543075095
5448,8.30309720413471
5449,8.33673923362203
5450,8.244320496405873
5451,8.081748971980444
5452,7.766476915807603
5453,7.996333091406754
5454,8.544631024827387
5455,8.527521909926065
5456,8.603856028111478
5457,8.586309117288687
5458,8.381486604340619
5459,8.605045013367572
5460,8.331535342635938
5461,8.11733990186832
5462,8.54798061620543
5463,8.64915939773754
5464,8.592951830489882
5465,8.861302101651823
5466,9.221426081079118
5467,9.38822042962382
5468,9.483198489378893
5469,9.35058038797246
5470,9.44735332684042
5471,9.342880805979334
5472,9.164547292748663
5473,9.378917680729622
5474,9.281746951905626
5475,9.533393488376424
5476,9.473603092065769
5477,9.435380162977204
5478,9.269832487320484
5479,8.97176441297467
5480,8.797271442189677
5481,8.801883957329276
5482,8.978148954727697
5483,9.08719706254799
5484,9.093984106664475
5485,8.951696697588986
5486,9.15192778389702
5487,9.33616396665591
5488,9.052296190080636
5489,9.432932577949158
5490,9.512835780615402
5491,9.589586130226124
5492,9.512327289704608
5493,9.853448550330631
5494,9.90784593717669
5495,10.184762421273923
5496,10.047281271638838
5497,9.872286850608502
5498,10.050426109372117
5499,10.030893088087797
5500,9.588572020162587
5501,9.712065663196817
5502,9.774687447905283
5503,9.731968050137594
5504,9.6788957600048
5505,9.633161974088926
5506,9.531660283363431
5507,9.665583204398141
5508,9.805782880425937
5509,9.649303637990673
5510,9.561687141808013
5511,9.411255386438803
5512,9.58838981122015
5513,9.379960475923921
5514,9.475595057666526
5515,9.604165981095402
5516,9.6182441071302
5517,9.282509397306146
5518,9.418119067000527
5519,9.390156467639782
5520,9.55428803160944
5521,9.48607776884043
5522,9.562889165251399
5523,9.465088385037076
5524,9.492690443022644
5525,9.623997416642158
5526,9.325499348764481
5527,9.299801883791122
5528,9.208613197787038
5529,9.237309964588396
5530,8.892661810811244
5531,9.003264334959457
5532,9.108827024281068
5533,9.03534178796018
5534,8.989447462747512
5535,8.885431759395432
5536,9.278606698584818
5537,9.442996913097463
5538,9.72987825781795
5539,9.961679133845857
5540,10.115693584309744
5541,10.451254662838638
5542,10.380174436447076
5543,10.553620744380833
5544,10.598070112843468
5545,9.988997800843617
5546,10.038266455146347
5547,9.67936887627602
5548,9.537560481577213
5549,9.540496286537582
5550,9.351830859139902
5551,9.55462265369807
5552,9.489813694542995
5553,9.212331961925063
5554,9.163274774030942
5555,9.101324394350433
5556,8.781704822402634
5557,8.560888954245756
5558,8.520233620077077
5559,8.139729842101751
5560,8.346034909597867
5561,8.400310298391634
5562,8.302057279777129
5563,8.064289716830784
5564,8.383743790881034
5565,8.975182882221741
5566,9.214502882117893
5567,9.220235082126434
5568,8.873705409805169
5569,9.211998082477141
5570,9.49381310671525
5571,9.58238135564871
5572,9.42446456788202
5573,9.644173652629254
5574,9.527905270027306
5575,9.62310498088882
5576,9.570414824889584
5577,9.362563584762993
5578,9.208460305238017
5579,9.142854649440864
5580,9.053509546220182
5581,8.88180587860369
5582,8.951556130842786
5583,9.20169445091625
5584,9.96768044876464
5585,9.612894430211247
5586,9.505422409080897
5587,9.651328392733918
5588,8.968582683938195
5589,9.562127778779365
5590,9.528490963627032
5591,9.853073897850999
5592,10.121452668465093
5593,10.160489646073716
5594,10.178045280263138
5595,10.086328577129493
5596,9.935053400444675
5597,9.937695543678949
5598,9.71336433938954
5599,9.622324626105465
5600,10.047279787096919
5601,10.016253454588183
5602,9.961853143201084
5603,10.102315589004885
5604,10.085776605899891
5605,10.317417653760016
5606,10.499849359957226
5607,10.580606925605204
5608,10.294062320601098
5609,10.458274461267694
5610,10.310001440184447
5611,10.05408490938083
5612,10.061859805295487
5613,10.115678349363662
5614,10.005515375264052
5615,9.935649974060185
5616,10.21887412375048
5617,10.394358007958871
5618,10.386224038636385
5619,10.266053218745451
5620,9.98197615458372
5621,10.390703783015864
5622,10.450495957485671
5623,10.835016408344513
5624,11.127845638244008
5625,11.18078565662918
5626,11.383132706021136
5627,11.295919856609721
5628,11.506725212660184
5629,11.309123582405412
5630,11.356548943357312
5631,11.058795067352188
5632,11.156556963282808
5633,11.131192331525359
5634,11.312946582915572
5635,11.4366288538859
5636,11.266421182802983
5637,11.304987274323645
5638,11.40837968276402
5639,11.132639629401663
5640,10.912409460145847
5641,10.896578630819787
5642,10.591665865131716
5643,10.660735517850332
5644,10.922830459224055
5645,10.608742827048331
5646,10.62106105479116
5647,10.712496834289635
5648,10.544547058699093
5649,10.706997553404328
5650,10.432753254549752
5651,10.132769594596857
5652,10.216448963311775
5653,10.141243769777978
5654,9.796076179884636
5655,10.035793613246364
5656,10.541966585847224
5657,10.479876954121675
5658,10.207349712204367
5659,10.09348035208091
5660,9.942999888128798
5661,10.069896450631568
5662,10.12080091469888
5663,10.100999935107577
5664,9.903365863186359
5665,10.035729675200592
5666,10.25451986955213
5667,10.09990536521977
5668,9.82592414467804
5669,9.891931053766616
5670,10.075816314040853
5671,10.124826148772874
5672,9.929607167086683
5673,9.877239030483073
5674,10.069779231441842
5675,10.324975363750609
5676,10.251229100120424
5677,10.350620874028072
5678,10.596513292386765
5679,10.902502567997816
5680,10.874541006615948
5681,10.720782814012207
5682,10.780719470265165
5683,11.052020178103325
5684,10.827042905021163
5685,10.634843860117687
5686,10.662840776439666
5687,10.599634821943729
5688,10.984001611086658
5689,10.915500687449084
5690,10.87832619711957
5691,11.112827561063083
5692,11.199909791842789
5693,11.152676093717785
5694,11.101907796727088
5695,11.229869936731125
5696,11.237148830741663
5697,11.011984457027806
5698,11.200324194347587
5699,11.445435067597556
5700,11.467140660787297
5701,11.367640014343621
5702,11.108484050256111
5703,11.158478181838323
5704,11.490766591708882
5705,11.574280100425048
5706,11.44942369620122
5707,11.650506670192135
5708,11.471803460600798
5709,11.179631796641344
5710,11.04331922439153
5711,11.197081731986739
5712,11.485467680473954
5713,11.614295355946895
5714,11.750988827817048
5715,11.720828502327121
5716,11.972086930433408
5717,11.823109113401197
5718,11.813862157798978
5719,11.761598505500821
5720,11.54194015015404
5721,11.50614668694043
5722,11.392170754618254
5723,11.42364691100234
5724,11.317902595918996
5725,11.22840198327667
5726,11.267097939504076
5727,11.142033312049675
5728,11.055590526114512
5729,10.751862629694651
5730,10.707653427944253
5731,10.872912395857137
5732,10.666325081280156
5733,10.755049168296466
5734,10.774000407035501
5735,10.75340007138173
5736,10.872568367795154
5737,10.685212532910972
5738,10.534331831609009
5739,10.02765314063138
5740,10.551844438681107
5741,10.297384708944673
5742,10.267148898880937
5743,10.455685745427788
5744,10.499248367609097
5745,10.275848286095586
5746,10.360535103991651
5747,10.50377106347994
5748,10.139928556860738
5749,10.451006509425774
5750,10.661458450684231
5751,10.629614555275957
5752,10.460544131955439
5753,10.30087180313594
5754,10.351515301855999
5755,9.880924978529492
5756,9.835060505755372
5757,9.853751131127645
5758,10.014737813224906
5759,9.836020584823434
5760,9.826368140308286
5761,10.083737642364104
5762,10.28868473313465
5763,10.245788636346402
5764,10.206620623418097
5765,10.313334443799398
5766,10.226742492611402
5767,10.271236162014732
5768,10.212362957367565
5769,10.213602708108471
5770,10.074077052341273
5771,10.084625562606988
5772,10.030283212996919
5773,10.036481419869913
5774,9.960354941501958
5775,9.98164628035509
5776,10.086289717541888
5777,10.28512608927615
5778,10.295032061295437
5779,10.245393310103236
5780,10.278473476561615
5781,10.60708388652924
5782,10.656959324327296
5783,11.104230952897113
5784,11.341589284287352
5785,11.059150731373478
5786,11.555598610198619
5787,11.5246553588129
5788,11.55719787180798
5789,11.943445542721703
5790,12.106302565698009
5791,11.920625941689613
5792,11.68372748415178
5793,11.703965992032058
5794,11.711415597267658
5795,11.620144452912802
5796,11.484951568079179
5797,11.694855157979035
5798,11.304985574664858
5799,11.131163539899097
5800,10.72978833555006
5801,10.51840346616959
5802,10.49778604733896
5803,10.303995380138852
5804,9.96101750126871
5805,9.585362658536235
5806,9.615717656934748
5807,9.55113819010444
5808,9.694982843459265
5809,9.375780876422825
5810,9.69808270662234
5811,9.856851975704553
5812,9.681424438279215
5813,9.717374262914872
5814,9.699675498076168
5815,10.242462337382403
5816,10.157438530906761
5817,10.089141787157423
5818,9.823542401753912
5819,10.009508820100317
5820,9.987161464697563
5821,9.719997666739838
5822,9.652345025406255
5823,9.640037811709728
5824,9.709974737646187
5825,9.718953457206531
5826,9.601830426301335
5827,9.659483580480508
5828,10.001750302995678
5829,9.966761479852446
5830,9.65665873606158
5831,9.887184110825931
5832,9.905058741265325
5833,9.689002308213274
5834,9.498877167838048
5835,9.611131711152424
5836,9.864167757679812
5837,9.649179081315493
5838,9.705410887181703
5839,9.841459906482896
5840,9.557796308420397
5841,9.834361302375738
5842,9.955113636682505
5843,10.120335495877685
5844,10.284229164319138
5845,10.468950098410685
5846,10.317067719059049
5847,10.325209334592675
5848,10.473323501820968
5849,10.315134106277155
5850,10.606260330557356
5851,10.70665336454943
5852,10.91441125264107
5853,10.867771083020527
5854,10.706517739624028
5855,10.760892900551424
5856,10.44207438661293
5857,10.534662314185397
5858,10.092899949497985
5859,9.786648217703
5860,10.19088189615403
5861,10.66991134994651
5862,10.657086255320584
5863,10.760804506076711
5864,10.481635733011755
5865,10.108727423268235
5866,10.177390714914148
5867,10.191513064699414
5868,10.399707608611305
5869,10.5430424985466
5870,10.646780683867846
5871,10.865990746889988
5872,10.836455658337027
5873,10.785681809966135
5874,10.985258251281312
5875,10.7636238960262
5876,10.639962724437733
5877,10.81921622855276
5878,10.806453812938532
5879,10.86059267256337
5880,10.884830636299242
5881,11.027076442114938
5882,11.014613249122451
5883,11.089497643571283
5884,11.026257622141502
5885,11.100621863802708
5886,10.86048715391728
5887,11.116039338070825
5888,11.640849143270236
5889,11.698609108211262
5890,11.59551706373103
5891,11.593087108267778
5892,11.76251951564356
5893,11.835243994728073
5894,12.051314293122335
5895,11.937520812300347
5896,12.038403997370853
5897,11.95640442980724
5898,12.233249968819907
5899,11.808885304096577
5900,11.73299783269647
5901,12.047546003334574
5902,12.014506614474994
5903,12.219690868528017
5904,12.471894306252368
5905,12.20710243773606
5906,12.077976961027844
5907,11.979539729183191
5908,11.655700801059442
5909,11.823062452048813
5910,12.170934290242148
5911,12.136535148519439
5912,11.682456691545033
5913,11.726406717404036
5914,11.674305272446462
5915,11.638945666878714
5916,11.712355379061659
5917,11.493938905778784
5918,11.826813142642818
5919,11.923380678559338
5920,11.778105784859411
5921,11.720061565730889
5922,11.424097057937066
5923,11.566012916782947
5924,11.470180452622301
5925,11.424812155764535
5926,11.442439352670906
5927,11.531239375934982
5928,11.521726830962143
5929,11.448852543108961
5930,11.63939928745826
5931,11.702622415316354
5932,11.701195581894162
5933,11.730740532940182
5934,11.83141029740954
5935,11.951653488610539
5936,11.77874845696849
5937,11.810954029193118
5938,12.00224461341423
5939,11.869094742423666
5940,11.78714296340809
5941,11.629207118917302
5942,11.415711071686442
5943,11.320653113822068
5944,11.213271812183526
5945,11.403792122436661
5946,11.270558521460256
5947,11.374901975441457
5948,11.58083566252144
5949,12.162408895850257
5950,12.610913804822394
5951,12.323907439738596
5952,12.445141190905618
5953,12.40596149479851
5954,12.087738064499346
5955,12.004111428017962
5956,11.722227500070185
5957,11.879674345857824
5958,11.876538387169111
5959,11.754558239665096
5960,11.695273056979008
5961,11.512444514970513
5962,11.391808275317576
5963,11.626858138975912
5964,11.664353452952644
5965,11.721697500397218
5966,11.714412830239727
5967,11.458357718395515
5968,11.304229660067534
5969,11.394456700538367
5970,11.389909417140258
5971,11.352010025302908
5972,11.43403497707518
5973,11.394676653943066
5974,11.387837573590366
5975,11.448701066415016
5976,11.320544147326565
5977,11.207629050622113
5978,11.231901739241495
5979,11.120006580624558
5980,11.084590201941177
5981,11.040450035630217
5982,11.085644048524765
5983,11.138511760982563
5984,11.20635506500718
5985,11.331262011071077
5986,11.28142883132721
5987,11.312115971232565
5988,11.41873337273865
5989,11.526436033698745
5990,11.553678871634581
5991,11.76390692050064
5992,11.832659451200449
5993,11.468730764474884
5994,11.506049649311771
5995,11.861719640554282
5996,11.92871658629197
5997,11.963700553609284
5998,12.576515018986395
5999,13.03893724064342
6000,13.350179895409529
6001,13.753506757333616
6002,13.451725049159055
6003,13.674597946504973
6004,13.447354897887283
6005,13.50073836941097
6006,13.653608131348093
6007,13.317509316802623
6008,13.266351346413868
6009,13.255169220957923
6010,13.035998018551593
6011,13.098832040222815
6012,13.325539442171793
6013,13.114861637090781
6014,13.538344130601333
6015,13.404522778374714
6016,13.376702803224255
6017,13.426871164868519
6018,13.460340717456955
6019,13.998539299717565
6020,13.500336313943759
6021,13.76048547103999
6022,13.76095544725194
6023,13.510658481752376
6024,13.1584924077682
6025,13.375372867976107
6026,13.280028720813496
6027,13.031930683308971
6028,13.094036594089541
6029,13.1601964019173
6030,12.999776467238698
6031,13.061325593987458
6032,13.095223968461159
6033,12.914526065174007
6034,12.779023237736252
6035,12.363658683369103
6036,12.145038458399608
6037,12.310281175359231
6038,12.67934540112345
6039,12.707682151065944
6040,12.230138344105278
6041,12.258014103735443
6042,12.161987258297124
6043,12.433763407643308
6044,12.334454135153809
6045,12.3716047448513
6046,12.659357272754258
6047,13.446759479292318
6048,13.355813138292746
6049,13.45947788667887
6050,13.115796775741826
6051,13.73379615040088
6052,12.573351840454814
6053,12.233934210733736
6054,11.692788391025164
6055,11.621493256917615
6056,11.474170619489687
6057,11.298843381563142
6058,11.881640391844943
6059,11.451307268010554
6060,11.137918789662443
6061,11.235907910598694
6062,11.30470153546994
6063,10.876123041063176
6064,11.13578775552376
6065,11.424505207077404
6066,11.179208006891185
6067,11.285989720169463
6068,11.175700468610797
6069,11.334720121510022
6070,11.45752685363979
6071,12.280387466166347
6072,12.785393656624663
6073,13.045805996898022
6074,13.160489781131936
6075,12.79535733007515
6076,12.300324946424176
6077,12.701367255694437
6078,10.966354886254926
6079,10.424689682901995
6080,10.535214891057073
6081,9.516539529256546
6082,9.295071028548318
6083,9.735936366064333
6084,9.938396311316357
6085,10.212922554248376
6086,9.980167763826522
6087,10.072510620315377
6088,10.540229199068387
6089,10.114916129531075
6090,10.40585078815942
6091,9.767756232021863
6092,9.522427355416065
6093,9.572570373820284
6094,8.794162656497116
6095,9.116317317561608
6096,8.744796001700058
6097,8.929770360476242
6098,9.575884511339936
6099,9.363782694928258
6100,9.342697168067907
6101,9.639623468239785
6102,10.012427359427083
6103,10.191248472612738
6104,10.171184722371251
6105,10.477066349224366
6106,10.359669080569992
6107,9.806148163079838
6108,10.252696953065698
6109,10.149800745952087
6110,9.841533237972953
6111,9.725963566643602
6112,10.08805098645793
6113,10.627327528548479
6114,10.742948210970956
6115,10.712654638946605
6116,10.928968817366144
6117,11.634841817045267
6118,11.966579666054798
6119,11.836818007309848
6120,12.03788355906298
6121,11.848734816487163
6122,12.033088676392678
6123,12.232074408595409
6124,12.285645348434022
6125,12.45742730465339
6126,12.164560377664735
6127,12.406493428782852
6128,12.18971394472979
6129,12.279336593680293
6130,12.287906702555402
6131,11.872728008413747
6132,11.534064752171306
6133,11.961555046668144
6134,11.809426919015914
6135,11.821424343899407
6136,12.045268407015774
6137,12.658802881005204
6138,12.57996931122043
6139,12.803287190603758
6140,12.78369667854942
6141,12.57461581137199
6142,12.3252457327035
6143,11.945146566027548
6144,12.312368383448726
6145,12.424139347091666
6146,12.355470976735537
6147,12.587784109469395
6148,12.654022851820118
6149,12.784662896018302
6150,12.51027816679135
6151,12.704726460049455
6152,12.87265222643156
6153,12.862849260068602
6154,12.869120526185876
6155,13.024181514363287
6156,12.78351538491473
6157,12.713210936229139
6158,12.559366750471302
6159,12.84096928347676
6160,12.872138981622882
6161,12.904227915858801
6162,13.059361110548148
6163,12.594855720336309
6164,12.736048416928307
6165,12.51895980781073
6166,13.032301161420712
6167,13.250643988439377
6168,13.480479080470422
6169,13.603771147295308
6170,13.45879204455555
6171,13.365399089700437
6172,13.724165929891702
6173,13.721737752517534
6174,13.893813242227196
6175,13.526084462709429
6176,13.288883184557601
6177,13.496999486278282
6178,12.890995342476279
6179,13.468690504107142
6180,13.209310552554461
6181,13.19108747524636
6182,12.71235470058546
6183,12.660713372724597
6184,11.90991695204942
6185,11.98712560455057
6186,11.742684127890866
6187,12.395597393595414
6188,12.519212866216519
6189,12.438476841537527
6190,12.776164329887202
6191,12.700213560329832
6192,12.745858380389889
6193,13.26010756516995
6194,13.37230259694018
6195,12.679754280217733
6196,13.050751578748757
6197,13.346537612166047
6198,13.286156981828691
6199,12.837988718933282
6200,12.451807114964021
6201,12.792766657928114
6202,13.888257360352888
6203,13.762373092587625
6204,14.43915244956744
6205,13.920183451937373
6206,12.847330814766345
6207,12.81735697899673
6208,12.701780986164438
6209,12.861864479043499
6210,13.218288665499365
6211,13.247321889522752
6212,12.996921258939325
6213,12.758376846939928
6214,13.207687857815552
6215,12.174695098671089
6216,12.227390385215791
6217,12.2631978492217
6218,12.355522307666396
6219,12.575190246987077
6220,12.355711024296381
6221,12.711179025783927
6222,13.110399044886979
6223,13.247951333824005
6224,12.639078193733702
6225,12.640043090877173
6226,12.614906885760453
6227,12.131549790400726
6228,12.30757560725988
6229,12.33350460265195
6230,12.07305122354682
6231,11.955754232494476
6232,11.829841050274977
6233,11.825326062519705
6234,11.999527999923101
6235,11.618407664669215
6236,11.283160264580731
6237,11.199175663446011
6238,10.913971984645377
6239,10.965978900187586
6240,10.785166311443758
6241,10.681971201900437
6242,10.664707935119848
6243,10.418878791594874
6244,10.235010704116881
6245,10.455708229022521
6246,10.61612681206834
6247,10.65214797047556
6248,10.73115227264001
6249,10.466820741464083
6250,10.543320234646245
6251,11.092927468135944
6252,10.93525901604738
6253,11.098914816380015
6254,10.938617943039127
6255,10.9862077961548
6256,10.648407428331037
6257,10.503496657878467
6258,10.19176739440519
6259,10.27853988363669
6260,10.805418285319503
6261,10.67649911448219
6262,11.558571584960434
6263,11.540574790186241
6264,11.986050861694318
6265,12.00375116233292
6266,11.90558422331463
6267,11.435244870266294
6268,11.342021032142876
6269,11.663393506017748
6270,11.673506710699169
6271,11.744361961798061
6272,12.03548176160861
6273,11.994681161162312
6274,11.6245230687405
6275,11.395436302582613
6276,11.443901035617715
6277,11.325630731218684
